Unnamed: 0,PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data,embedded,Tweet,AuthorTweet,Datetime,id
43020,302681124,https://twitter.com/TuckerCarlson/status/1828190970795745447,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":15136530,""following_count"":2,""like_count"":null,""post_count"":5130,""views_count"":null,""comment_count"":null,""share_count"":null}","When Bobby Kennedy endorsed Donald Trump last week, he burned his boats. There’s no turning back for him, or for American politics. Here’s his first interview since that happened.

(0:42) RFK Jr. Endorsing Donald Trump
(11:26) Censorship and Pavel Durov’s Arrest
(34:56) America’s https://t.co/AOQULEvZeX", ,no longer populated,,2024-08-26T22:01:08.000Z,post data removed,,90578,24445,3355,6606368,,,,Embedded content: ,"When Bobby Kennedy endorsed Donald Trump last week, he burned his boats. There’s no turning back for him, or for American politics. Here’s his first interview since that happened.

(0:42) RFK Jr. Endorsing Donald Trump
(11:26) Censorship and Pavel Durov’s Arrest
(34:56) America’s https://t.co/AOQULEvZeX","Author: Tucker Carlson
Tweet: When Bobby Kennedy endorsed Donald Trump last week, he burned his boats. There’s no turning back for him, or for American politics. Here’s his first interview since that happened.

(0:42) RFK Jr. Endorsing Donald Trump
(11:26) Censorship and Pavel Durov’s Arrest
(34:56) America’s https://t.co/AOQULEvZeX",2024-08-26 22:01:08,302681124
43190,302508071,https://twitter.com/TuckerCarlson/status/1828070189641925117,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13914939,""following_count"":1,""like_count"":null,""post_count"":5022,""views_count"":null,""comment_count"":null,""share_count"":null}","Vice Presidential Candidate JD Vance will join us onstage at our tour stop in Hershey, Pennsylvania, on September 21st. Get your tickets at https://t.co/sLkXnGKCFd. https://t.co/hnYhrBNUtu", ,no longer populated,,2024-08-26T14:01:11.000Z,post data removed,,15581,2593,497,2094670,,,,Embedded content: ,"Vice Presidential Candidate JD Vance will join us onstage at our tour stop in Hershey, Pennsylvania, on September 21st. Get your tickets at https://t.co/sLkXnGKCFd. https://t.co/hnYhrBNUtu","Author: Tucker Carlson
Tweet: Vice Presidential Candidate JD Vance will join us onstage at our tour stop in Hershey, Pennsylvania, on September 21st. Get your tickets at https://t.co/sLkXnGKCFd. https://t.co/hnYhrBNUtu",2024-08-26 14:01:11,302508071
43733,301695217,https://twitter.com/TuckerCarlson/status/1827460234887008277,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":15454076,""following_count"":2,""like_count"":null,""post_count"":5156,""views_count"":null,""comment_count"":null,""share_count"":null}","Pavel Durov left Russia when the government tried to control his social media company, Telegram. But in the end, it wasn’t Putin who arrested him for allowing the public to exercise free speech. It was a western country, a Biden administration ally and enthusiastic NATO member,", ,no longer populated,Ep. 94  The social media app Telegram has over 900 million users around the world. Its founder Pavel Durov sat down with us at his offices in Dubai for his first on-camera interview in almost a decade. https://t.co/NEb3KzWOg8,2024-08-24T21:37:27.000Z,post data removed,,148838,49388,3816,7634423,,Ep. 94  The social media app Telegram has over 900 million users around the world. Its founder Pavel Durov sat down with us at his offices in Dubai for his first on-camera interview in almost a decade. https://t.co/NEb3KzWOg8,,Embedded content: ,"Pavel Durov left Russia when the government tried to control his social media company, Telegram. But in the end, it wasn’t Putin who arrested him for allowing the public to exercise free speech. It was a western country, a Biden administration ally and enthusiastic NATO member,","Author: Tucker Carlson
Tweet: Pavel Durov left Russia when the government tried to control his social media company, Telegram. But in the end, it wasn’t Putin who arrested him for allowing the public to exercise free speech. It was a western country, a Biden administration ally and enthusiastic NATO member,",2024-08-24 21:37:27,301695217
43812,301563758,https://twitter.com/TuckerCarlson/status/1827386288237953294,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13815330,""following_count"":1,""like_count"":null,""post_count"":5013,""views_count"":null,""comment_count"":null,""share_count"":null}",How does the Cybertruck handle a logging camp in rural Maine? We put it to the test. https://t.co/YEGCBFoVEe, ,no longer populated,,2024-08-24T16:43:36.000Z,post data removed,,15450,2090,767,1304310,,,,Embedded content: ,How does the Cybertruck handle a logging camp in rural Maine? We put it to the test. https://t.co/YEGCBFoVEe,"Author: Tucker Carlson
Tweet: How does the Cybertruck handle a logging camp in rural Maine? We put it to the test. https://t.co/YEGCBFoVEe",2024-08-24 16:43:36,301563758
44432,300722511,https://twitter.com/TuckerCarlson/status/1826794554110193847,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13815330,""following_count"":1,""like_count"":null,""post_count"":5013,""views_count"":null,""comment_count"":null,""share_count"":null}",Tune in now. https://t.co/WRGUKcuf7F, ,no longer populated,,2024-08-23T01:32:16.000Z,post data removed,,25754,3214,931,1467533,,,,Embedded content: ,Tune in now. https://t.co/WRGUKcuf7F,"Author: Tucker Carlson
Tweet: Tune in now. https://t.co/WRGUKcuf7F",2024-08-23 01:32:16,300722511
44568,300733575,https://twitter.com/TuckerCarlson/status/1826683574336324035,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13810725,""following_count"":1,""like_count"":37507432,""post_count"":5011,""views_count"":5055563379,""comment_count"":2404959,""share_count"":9793551}","RT @TheFirstonTV: BIG ANNOUNCEMENT: @JesseKellyDC will be joining @TuckerCarlson LIVE on tour in Rosenberg, TX on September 18th. 

""Jesse…", ,no longer populated,"BIG ANNOUNCEMENT: @JesseKellyDC will be joining @TuckerCarlson LIVE on tour in Rosenberg, TX on September 18th. 

""Jesse Kelly, you watch, will be great at this,"" says Tucker.

Get your tickets at https://t.co/7xeMs5nThA https://t.co/wgCzWYivPS",2024-08-22T18:11:16.000Z,post data removed,,0,738,0,22,,"BIG ANNOUNCEMENT: @JesseKellyDC will be joining @TuckerCarlson LIVE on tour in Rosenberg, TX on September 18th. 

""Jesse Kelly, you watch, will be great at this,"" says Tucker.

Get your tickets at https://t.co/7xeMs5nThA https://t.co/wgCzWYivPS",,Embedded content: ,"RT @TheFirstonTV: BIG ANNOUNCEMENT: @JesseKellyDC will be joining @TuckerCarlson LIVE on tour in Rosenberg, TX on September 18th. 

""Jesse…","Author: Tucker Carlson
Tweet: RT @TheFirstonTV: BIG ANNOUNCEMENT: @JesseKellyDC will be joining @TuckerCarlson LIVE on tour in Rosenberg, TX on September 18th. 

""Jesse…",2024-08-22 18:11:16,300733575
44824,299935762,https://twitter.com/TuckerCarlson/status/1826442259564265475,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13810725,""following_count"":1,""like_count"":37507432,""post_count"":5011,""views_count"":5055563379,""comment_count"":2404959,""share_count"":9793551}","Paid partnerships:

Bass Pro Shops: https://t.co/2A1BZI91JD

ExpressVPN: Get 3 months free at https://t.co/ariZGpOzK5

Policygenius: Get your free life insurance quotes today at https://t.co/TlEOdAlSCc

Public Square: https://t.co/v6imyi2eoY", ,no longer populated,"The most amazing thing about Bethany Hamilton is not that she survived a shark attack. It’s how she lives now.

(1:00) How to Deal with Fear
(16:01) Motherhood
(23:22) Homeschooling
(33:09) Leadership and Marriage
(46:23) Social Media Is Enslaving Your Kids
(1:10:52) Bethany’s https://t.co/wiV2t5FHco",2024-08-22T02:12:22.000Z,post data removed,,2629,305,94,651054,,"The most amazing thing about Bethany Hamilton is not that she survived a shark attack. It’s how she lives now.

(1:00) How to Deal with Fear
(16:01) Motherhood
(23:22) Homeschooling
(33:09) Leadership and Marriage
(46:23) Social Media Is Enslaving Your Kids
(1:10:52) Bethany’s https://t.co/wiV2t5FHco",,Embedded content: ,"Paid partnerships:

Bass Pro Shops: https://t.co/2A1BZI91JD

ExpressVPN: Get 3 months free at https://t.co/ariZGpOzK5

Policygenius: Get your free life insurance quotes today at https://t.co/TlEOdAlSCc

Public Square: https://t.co/v6imyi2eoY","Author: Tucker Carlson
Tweet: Paid partnerships:

Bass Pro Shops: https://t.co/2A1BZI91JD

ExpressVPN: Get 3 months free at https://t.co/ariZGpOzK5

Policygenius: Get your free life insurance quotes today at https://t.co/TlEOdAlSCc

Public Square: https://t.co/v6imyi2eoY",2024-08-22 02:12:22,299935762
44825,299935765,https://twitter.com/TuckerCarlson/status/1826441995637981603,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13810725,""following_count"":1,""like_count"":37507432,""post_count"":5011,""views_count"":5055563379,""comment_count"":2404959,""share_count"":9793551}","The most amazing thing about Bethany Hamilton is not that she survived a shark attack. It’s how she lives now.

(1:00) How to Deal with Fear
(16:01) Motherhood
(23:22) Homeschooling
(33:09) Leadership and Marriage
(46:23) Social Media Is Enslaving Your Kids
(1:10:52) Bethany’s https://t.co/wiV2t5FHco", ,no longer populated,,2024-08-22T02:11:20.000Z,post data removed,,13852,2862,519,2351208,,,,Embedded content: ,"The most amazing thing about Bethany Hamilton is not that she survived a shark attack. It’s how she lives now.

(1:00) How to Deal with Fear
(16:01) Motherhood
(23:22) Homeschooling
(33:09) Leadership and Marriage
(46:23) Social Media Is Enslaving Your Kids
(1:10:52) Bethany’s https://t.co/wiV2t5FHco","Author: Tucker Carlson
Tweet: The most amazing thing about Bethany Hamilton is not that she survived a shark attack. It’s how she lives now.

(1:00) How to Deal with Fear
(16:01) Motherhood
(23:22) Homeschooling
(33:09) Leadership and Marriage
(46:23) Social Media Is Enslaving Your Kids
(1:10:52) Bethany’s https://t.co/wiV2t5FHco",2024-08-22 02:11:20,299935765
45866,296594182,https://twitter.com/TuckerCarlson/status/1825670812788986184,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13807147,""following_count"":1,""like_count"":null,""post_count"":5009,""views_count"":null,""comment_count"":null,""share_count"":null}","Paid partnerships:

PureTalk: https://t.co/bZCTvzkvjZ

Jase Medical: Use promo code “Tucker” at https://t.co/eQTjdD4tGH

Unplugged: Get $25 off a new phone with code ""Tucker"" at https://t.co/SgnmxYOuMo", ,no longer populated,"Happy DNC week. Vince Coglianese previews the grotesqueries.

Includes paid partnerships. https://t.co/uGsLwzAv48",2024-08-19T23:06:55.000Z,post data removed,,2289,290,100,802899,,"Happy DNC week. Vince Coglianese previews the grotesqueries.

Includes paid partnerships. https://t.co/uGsLwzAv48",,Embedded content: ,"Paid partnerships:

PureTalk: https://t.co/bZCTvzkvjZ

Jase Medical: Use promo code “Tucker” at https://t.co/eQTjdD4tGH

Unplugged: Get $25 off a new phone with code ""Tucker"" at https://t.co/SgnmxYOuMo","Author: Tucker Carlson
Tweet: Paid partnerships:

PureTalk: https://t.co/bZCTvzkvjZ

Jase Medical: Use promo code “Tucker” at https://t.co/eQTjdD4tGH

Unplugged: Get $25 off a new phone with code ""Tucker"" at https://t.co/SgnmxYOuMo",2024-08-19 23:06:55,296594182
45869,296594225,https://twitter.com/TuckerCarlson/status/1825670108313719066,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13807147,""following_count"":1,""like_count"":null,""post_count"":5009,""views_count"":null,""comment_count"":null,""share_count"":null}","Happy DNC week. Vince Coglianese previews the grotesqueries.

Includes paid partnerships. https://t.co/uGsLwzAv48", ,no longer populated,,2024-08-19T23:04:07.000Z,post data removed,,14470,3547,874,3252989,,,,Embedded content: ,"Happy DNC week. Vince Coglianese previews the grotesqueries.

Includes paid partnerships. https://t.co/uGsLwzAv48","Author: Tucker Carlson
Tweet: Happy DNC week. Vince Coglianese previews the grotesqueries.

Includes paid partnerships. https://t.co/uGsLwzAv48",2024-08-19 23:04:07,296594225
47131,295143366,https://twitter.com/TuckerCarlson/status/1824502645500829769,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13794943,""following_count"":1,""like_count"":null,""post_count"":5007,""views_count"":null,""comment_count"":null,""share_count"":null}","Paid partnerships:

Liberty Safe: Use promo code ""Tucker"" at https://t.co/HeNIojmeCq

Meriwether Farms: Use promo code ""Tucker"" at https://t.co/f9kmyPug1Q

Unplugged: Get $25 off a new phone with code ""Tucker"" at https://t.co/SgnmxYOuMo", ,no longer populated,"Casey Means was a Stanford-educated surgeon. Her brother Calley was a lobbyist for pharma and the food industry. Both quit their jobs in horror when they realized how many people were being killed by the systems they participated in. This is an amazing story.

(0:54) Who Are https://t.co/1oIVLvPlAv",2024-08-16T17:45:02.000Z,post data removed,,3044,457,178,933695,,"Casey Means was a Stanford-educated surgeon. Her brother Calley was a lobbyist for pharma and the food industry. Both quit their jobs in horror when they realized how many people were being killed by the systems they participated in. This is an amazing story.

(0:54) Who Are https://t.co/1oIVLvPlAv",,Embedded content: ,"Paid partnerships:

Liberty Safe: Use promo code ""Tucker"" at https://t.co/HeNIojmeCq

Meriwether Farms: Use promo code ""Tucker"" at https://t.co/f9kmyPug1Q

Unplugged: Get $25 off a new phone with code ""Tucker"" at https://t.co/SgnmxYOuMo","Author: Tucker Carlson
Tweet: Paid partnerships:

Liberty Safe: Use promo code ""Tucker"" at https://t.co/HeNIojmeCq

Meriwether Farms: Use promo code ""Tucker"" at https://t.co/f9kmyPug1Q

Unplugged: Get $25 off a new phone with code ""Tucker"" at https://t.co/SgnmxYOuMo",2024-08-16 17:45:02,295143366
47132,294808042,https://twitter.com/TuckerCarlson/status/1824502384254693487,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":15282652,""following_count"":2,""like_count"":null,""post_count"":5145,""views_count"":null,""comment_count"":null,""share_count"":null}","Casey Means was a Stanford-educated surgeon. Her brother Calley was a lobbyist for pharma and the food industry. Both quit their jobs in horror when they realized how many people were being killed by the systems they participated in. This is an amazing story.

(0:54) Who Are https://t.co/1oIVLvPlAv", ,no longer populated,,2024-08-16T17:44:00.000Z,post data removed,,49601,19287,3305,7809996,,,,Embedded content: ,"Casey Means was a Stanford-educated surgeon. Her brother Calley was a lobbyist for pharma and the food industry. Both quit their jobs in horror when they realized how many people were being killed by the systems they participated in. This is an amazing story.

(0:54) Who Are https://t.co/1oIVLvPlAv","Author: Tucker Carlson
Tweet: Casey Means was a Stanford-educated surgeon. Her brother Calley was a lobbyist for pharma and the food industry. Both quit their jobs in horror when they realized how many people were being killed by the systems they participated in. This is an amazing story.

(0:54) Who Are https://t.co/1oIVLvPlAv",2024-08-16 17:44:00,294808042
47313,294571390,https://twitter.com/TuckerCarlson/status/1824268594428981513,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13767243,""following_count"":1,""like_count"":null,""post_count"":5005,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @justinbwells: At a time when corporate media and foreign governments are suppressing the truth, we're taking you closer to it. Our new,…", ,no longer populated,"At a time when corporate media and foreign governments are suppressing the truth, we're taking you closer to it. Our new, independent documentary series is the most honest look at the world of Donald Trump, taking you into his inner circle and campaign.

Here's a first look at https://t.co/RU2mgreL83",2024-08-16T02:15:00.000Z,post data removed,,0,15394,0,126,,"At a time when corporate media and foreign governments are suppressing the truth, we're taking you closer to it. Our new, independent documentary series is the most honest look at the world of Donald Trump, taking you into his inner circle and campaign.

Here's a first look at https://t.co/RU2mgreL83",,Embedded content: ,"RT @justinbwells: At a time when corporate media and foreign governments are suppressing the truth, we're taking you closer to it. Our new,…","Author: Tucker Carlson
Tweet: RT @justinbwells: At a time when corporate media and foreign governments are suppressing the truth, we're taking you closer to it. Our new,…",2024-08-16 02:15:00,294571390
47495,294277365,https://twitter.com/TuckerCarlson/status/1824129575879839811,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13739747,""following_count"":1,""like_count"":37370624,""post_count"":5003,""views_count"":5003213442,""comment_count"":2394428,""share_count"":9760879}","Paid partnerships:

ExpressVPN: Get 3 months free at https://t.co/qjtwz8Opul

Jase Medical: Use promo code ""Tucker"" at https://t.co/eQTjdD51wf

PureTalk: A cellphone company you can be proud to do business with. Go to https://t.co/bZCTvzl39x

Download the Parler app:", ,no longer populated,"Rob Schneider blew up his career by telling the truth and then found himself much happier and in the ways that matter, far more successful.

(0:44) Rob Schneider Responds to His Daughter, Elle King
(15:40) The Health of America
(35:22) Rob Schneider vs. Big Pharma
(50:58) https://t.co/gXuZDvNLXw",2024-08-15T17:02:36.000Z,post data removed,,2124,276,70,598357,,"Rob Schneider blew up his career by telling the truth and then found himself much happier and in the ways that matter, far more successful.

(0:44) Rob Schneider Responds to His Daughter, Elle King
(15:40) The Health of America
(35:22) Rob Schneider vs. Big Pharma
(50:58) https://t.co/gXuZDvNLXw",,Embedded content: ,"Paid partnerships:

ExpressVPN: Get 3 months free at https://t.co/qjtwz8Opul

Jase Medical: Use promo code ""Tucker"" at https://t.co/eQTjdD51wf

PureTalk: A cellphone company you can be proud to do business with. Go to https://t.co/bZCTvzl39x

Download the Parler app:","Author: Tucker Carlson
Tweet: Paid partnerships:

ExpressVPN: Get 3 months free at https://t.co/qjtwz8Opul

Jase Medical: Use promo code ""Tucker"" at https://t.co/eQTjdD51wf

PureTalk: A cellphone company you can be proud to do business with. Go to https://t.co/bZCTvzl39x

Download the Parler app:",2024-08-15 17:02:36,294277365
47496,294248578,https://twitter.com/TuckerCarlson/status/1824129222715056636,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14700172,""following_count"":2,""like_count"":null,""post_count"":5103,""views_count"":null,""comment_count"":null,""share_count"":null}","Rob Schneider blew up his career by telling the truth and then found himself much happier and in the ways that matter, far more successful.

(0:44) Rob Schneider Responds to His Daughter, Elle King
(15:40) The Health of America
(35:22) Rob Schneider vs. Big Pharma
(50:58) https://t.co/gXuZDvNLXw", ,no longer populated,,2024-08-15T17:01:12.000Z,post data removed,,23166,5861,1047,3180801,,,,Embedded content: ,"Rob Schneider blew up his career by telling the truth and then found himself much happier and in the ways that matter, far more successful.

(0:44) Rob Schneider Responds to His Daughter, Elle King
(15:40) The Health of America
(35:22) Rob Schneider vs. Big Pharma
(50:58) https://t.co/gXuZDvNLXw","Author: Tucker Carlson
Tweet: Rob Schneider blew up his career by telling the truth and then found himself much happier and in the ways that matter, far more successful.

(0:44) Rob Schneider Responds to His Daughter, Elle King
(15:40) The Health of America
(35:22) Rob Schneider vs. Big Pharma
(50:58) https://t.co/gXuZDvNLXw",2024-08-15 17:01:12,294248578
47742,295104458,https://twitter.com/TuckerCarlson/status/1823895131566825843,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13625952,""following_count"":1,""like_count"":null,""post_count"":4988,""views_count"":null,""comment_count"":null,""share_count"":null}",Premiering this summer for TCN members: ART OF THE SURGE. Get rare unprecedented access to President Trump and his campaign team in this multi-part series. Join now to watch first », ,no longer populated,,2024-08-15T01:31:00.000Z,post data removed,,749,204,36,110665,,,,Embedded content: ,Premiering this summer for TCN members: ART OF THE SURGE. Get rare unprecedented access to President Trump and his campaign team in this multi-part series. Join now to watch first »,"Author: Tucker Carlson
Tweet: Premiering this summer for TCN members: ART OF THE SURGE. Get rare unprecedented access to President Trump and his campaign team in this multi-part series. Join now to watch first »",2024-08-15 01:31:00,295104458
47857,293768958,https://twitter.com/TuckerCarlson/status/1823794618162360555,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13729951,""following_count"":1,""like_count"":null,""post_count"":5002,""views_count"":null,""comment_count"":null,""share_count"":null}",Get your tickets today at https://t.co/3AvAWnpjM6. https://t.co/hM1XQaQAH6, ,no longer populated,,2024-08-14T18:51:36.000Z,post data removed,,9470,1624,937,1975187,,,,Embedded content: ,Get your tickets today at https://t.co/3AvAWnpjM6. https://t.co/hM1XQaQAH6,"Author: Tucker Carlson
Tweet: Get your tickets today at https://t.co/3AvAWnpjM6. https://t.co/hM1XQaQAH6",2024-08-14 18:51:36,293768958
48227,293377386,https://twitter.com/TuckerCarlson/status/1823405006709510510,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13725112,""following_count"":1,""like_count"":null,""post_count"":5000,""views_count"":null,""comment_count"":null,""share_count"":null}","Paid partnerships:

Support the Heritage Foundation here: https://t.co/34BFsO4FMI

Unplugged: Get $25 off a new phone with code ""Tucker"" at https://t.co/SgnmxYOuMo

Download the Parler app: https://t.co/j41ZEXLMSE", ,no longer populated,"An attempted assassination, followed by a coup. It makes you wonder what’s next. Dave Smith has some ideas.

(1:03) Dave Smith’s 2024 Predictions
(8:34) Who Is the President Right Now?
(12:39) The Greatest Scandal in American History
(19:34) The Deep State Coming Out of the https://t.co/Ux2T2F29fL",2024-08-13T17:03:25.000Z,post data removed,,2602,320,126,682308,,"An attempted assassination, followed by a coup. It makes you wonder what’s next. Dave Smith has some ideas.

(1:03) Dave Smith’s 2024 Predictions
(8:34) Who Is the President Right Now?
(12:39) The Greatest Scandal in American History
(19:34) The Deep State Coming Out of the https://t.co/Ux2T2F29fL",,Embedded content: ,"Paid partnerships:

Support the Heritage Foundation here: https://t.co/34BFsO4FMI

Unplugged: Get $25 off a new phone with code ""Tucker"" at https://t.co/SgnmxYOuMo

Download the Parler app: https://t.co/j41ZEXLMSE","Author: Tucker Carlson
Tweet: Paid partnerships:

Support the Heritage Foundation here: https://t.co/34BFsO4FMI

Unplugged: Get $25 off a new phone with code ""Tucker"" at https://t.co/SgnmxYOuMo

Download the Parler app: https://t.co/j41ZEXLMSE",2024-08-13 17:03:25,293377386
48228,292683908,https://twitter.com/TuckerCarlson/status/1823404757505163322,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13725112,""following_count"":1,""like_count"":null,""post_count"":5000,""views_count"":null,""comment_count"":null,""share_count"":null}","An attempted assassination, followed by a coup. It makes you wonder what’s next. Dave Smith has some ideas.

(1:03) Dave Smith’s 2024 Predictions
(8:34) Who Is the President Right Now?
(12:39) The Greatest Scandal in American History
(19:34) The Deep State Coming Out of the https://t.co/Ux2T2F29fL", ,no longer populated,,2024-08-13T17:02:26.000Z,post data removed,,37408,10504,1782,3876523,,,,Embedded content: ,"An attempted assassination, followed by a coup. It makes you wonder what’s next. Dave Smith has some ideas.

(1:03) Dave Smith’s 2024 Predictions
(8:34) Who Is the President Right Now?
(12:39) The Greatest Scandal in American History
(19:34) The Deep State Coming Out of the https://t.co/Ux2T2F29fL","Author: Tucker Carlson
Tweet: An attempted assassination, followed by a coup. It makes you wonder what’s next. Dave Smith has some ideas.

(1:03) Dave Smith’s 2024 Predictions
(8:34) Who Is the President Right Now?
(12:39) The Greatest Scandal in American History
(19:34) The Deep State Coming Out of the https://t.co/Ux2T2F29fL",2024-08-13 17:02:26,292683908
49214,294067997,https://twitter.com/TuckerCarlson/status/1822355776016404573,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14079406,""following_count"":1,""like_count"":null,""post_count"":5053,""views_count"":null,""comment_count"":null,""share_count"":null}",Premiering this summer for TCN members: ART OF THE SURGE. Get rare unprecedented access to President Trump and his campaign team in this multi-part series. Join now to watch first », ,no longer populated,,2024-08-10T19:34:09.000Z,post data removed,,50224,10398,3422,20352382,,,,Embedded content: ,Premiering this summer for TCN members: ART OF THE SURGE. Get rare unprecedented access to President Trump and his campaign team in this multi-part series. Join now to watch first »,"Author: Tucker Carlson
Tweet: Premiering this summer for TCN members: ART OF THE SURGE. Get rare unprecedented access to President Trump and his campaign team in this multi-part series. Join now to watch first »",2024-08-10 19:34:09,294067997
49849,289477585,https://twitter.com/TuckerCarlson/status/1821704383492714684,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":16075068,""following_count"":2,""like_count"":null,""post_count"":5220,""views_count"":null,""comment_count"":null,""share_count"":null}",Coming soon. Premiering on TCN. Join to watch at https://t.co/sLkXnGLauL. https://t.co/1C4YgS0H1t, ,no longer populated,,2024-08-09T00:25:45.000Z,post data removed,,34040,7761,1286,2427739,,,,Embedded content: ,Coming soon. Premiering on TCN. Join to watch at https://t.co/sLkXnGLauL. https://t.co/1C4YgS0H1t,"Author: Tucker Carlson
Tweet: Coming soon. Premiering on TCN. Join to watch at https://t.co/sLkXnGLauL. https://t.co/1C4YgS0H1t",2024-08-09 00:25:45,289477585
49992,289371244,https://twitter.com/TuckerCarlson/status/1821593680953978914,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13703598,""following_count"":1,""like_count"":null,""post_count"":4997,""views_count"":null,""comment_count"":null,""share_count"":null}","Paid partnerships:

Hillsdale College: Free online course available at https://t.co/hR8bChprit

Unplugged: Get $25 off a new phone with code ""Tucker"" at https://t.co/SgnmxYP2BW

Hallow: Get 3 months free at https://t.co/Ku9UV0PmEw", ,no longer populated,"Fifty years to the day after Richard Nixon’s resignation, newly-unearthed documents show Watergate was a scam from start to finish. Geoff Shepard saw it happen. The parallels to what’s currently happening to Trump are remarkable.

(0:51) Who Is Geoff Shepard?
(2:22) What Was Watergate?
(12:07) The CIA’s Involvement in Watergate
(20:13) The Break-in
(38:11) Unanswered Questions About the Break-in
(49:10) The Core Criminals of Watergate
(53:03) The Smoking Gun Tapes
(56:14) The Press’s Role in Watergate
(1:11:39) Political Persecution of Richard Nixon
(1:40:17) Hillary Clinton’s Role in Watergate
(1:47:05) The Similarities to Donald Trump
(1:57:22) What Did Nixon Think of All This?
(2:14:57) Did Nixon Believe the Election Was Stolen?

Includes paid partnerships.",2024-08-08T17:05:51.000Z,post data removed,,3478,511,133,789752,,"Fifty years to the day after Richard Nixon’s resignation, newly-unearthed documents show Watergate was a scam from start to finish. Geoff Shepard saw it happen. The parallels to what’s currently happening to Trump are remarkable.

(0:51) Who Is Geoff Shepard?
(2:22) What Was Watergate?
(12:07) The CIA’s Involvement in Watergate
(20:13) The Break-in
(38:11) Unanswered Questions About the Break-in
(49:10) The Core Criminals of Watergate
(53:03) The Smoking Gun Tapes
(56:14) The Press’s Role in Watergate
(1:11:39) Political Persecution of Richard Nixon
(1:40:17) Hillary Clinton’s Role in Watergate
(1:47:05) The Similarities to Donald Trump
(1:57:22) What Did Nixon Think of All This?
(2:14:57) Did Nixon Believe the Election Was Stolen?

Includes paid partnerships.",,Embedded content: ,"Paid partnerships:

Hillsdale College: Free online course available at https://t.co/hR8bChprit

Unplugged: Get $25 off a new phone with code ""Tucker"" at https://t.co/SgnmxYP2BW

Hallow: Get 3 months free at https://t.co/Ku9UV0PmEw","Author: Tucker Carlson
Tweet: Paid partnerships:

Hillsdale College: Free online course available at https://t.co/hR8bChprit

Unplugged: Get $25 off a new phone with code ""Tucker"" at https://t.co/SgnmxYP2BW

Hallow: Get 3 months free at https://t.co/Ku9UV0PmEw",2024-08-08 17:05:51,289371244
