PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
455212219,https://twitter.com/FoxNews/status/822495771928903680,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25882018,""following_count"":263,""like_count"":null,""post_count"":651448,""views_count"":null,""comment_count"":null,""share_count"":null}",.@Franklin_Graham leads a prayer at President @realDonaldTrump's #Inauguration. #Trump45 https://t.co/kCTU2KWjgb, ,no longer populated,,2017-01-20T17:27:27.000Z,post data removed,,4386,1305,112,0,,
440398022,https://twitter.com/FoxNews/status/822494559225581568,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25756055,""following_count"":263,""like_count"":null,""post_count"":648234,""views_count"":null,""comment_count"":null,""share_count"":null}","President Donald Trump​: ""Together we will make America great again. Thank you. God bless you, and God bless America."" #Trump45 https://t.co/7IAuUfTD3Q", ,no longer populated,,2017-01-20T17:22:38.000Z,post data removed,,4995,1747,148,0,,
352472260,https://twitter.com/FoxNews/status/822492396596367362,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25022299,""following_count"":262,""like_count"":null,""post_count"":630393,""views_count"":null,""comment_count"":null,""share_count"":null}","DT: ""We will.... unite the civilized world against radical Islamic terrorism which we will eradicate completely from the face of the earth."" https://t.co/wukeLhXz7i", ,no longer populated,,2017-01-20T17:14:03.000Z,post data removed,,2114,795,84,0,,
475415366,https://twitter.com/FoxNews/status/822450995196231680,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25953561,""following_count"":263,""like_count"":null,""post_count"":655808,""views_count"":null,""comment_count"":null,""share_count"":null}",President Obama​ leaves the Oval Office for the final time. #InaugurationDay https://t.co/tRKoYmDzud, ,no longer populated,,2017-01-20T14:29:32.000Z,post data removed,,5147,2412,601,0,,
418091377,https://twitter.com/FoxNews/status/822437702427615232,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25532478,""following_count"":262,""like_count"":null,""post_count"":643431,""views_count"":null,""comment_count"":null,""share_count"":null}",President-elect #DonaldTrump departs the Blair House with his family to go to St. John's church. #InaugurationDay #Trump45 https://t.co/gfWium5fF9, ,no longer populated,,2017-01-20T13:36:43.000Z,post data removed,,2313,668,115,0,,
314186129,https://twitter.com/FoxNews/status/822419781169123328,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24870465,""following_count"":262,""like_count"":null,""post_count"":624553,""views_count"":null,""comment_count"":null,""share_count"":null}",Morning! Just a few hours away until #DonaldTrump is sworn in as the 45th president of U.S. Tune in to Fox News Channel for LIVE coverage. https://t.co/WMpVOZR9rT, ,no longer populated,,2017-01-20T12:25:30.000Z,post data removed,,1618,322,66,0,,
314186176,https://twitter.com/FoxNews/status/822283011219750913,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24870608,""following_count"":262,""like_count"":null,""post_count"":624548,""views_count"":null,""comment_count"":null,""share_count"":null}",.@michellemalkin on boycott: “Shame on these empty-chair Democrats. They cannot put their partisanship aside for a very historic moment?” https://t.co/w7hwSWpFue, ,no longer populated,,2017-01-20T03:22:01.000Z,post data removed,,3037,614,496,0,,
350301336,https://twitter.com/FoxNews/status/822271479685386241,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25021871,""following_count"":262,""like_count"":null,""post_count"":630215,""views_count"":null,""comment_count"":null,""share_count"":null}","""Screw our President!"" - Child claims to have started fire at @realDonaldTrump protest. https://t.co/L6nFnk8aLf", ,no longer populated,,2017-01-20T02:36:12.000Z,post data removed,,2052,1547,2154,0,,
418091368,https://twitter.com/FoxNews/status/822133020492591104,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25532478,""following_count"":262,""like_count"":null,""post_count"":643431,""views_count"":null,""comment_count"":null,""share_count"":null}","WATCH: President-elect #DonaldTrump, #MelaniaTrump and family arrive in Washington, D.C. ahead of the #inauguration. #Trump45 https://t.co/97rEfLythy", ,no longer populated,,2017-01-19T17:26:01.000Z,post data removed,,4101,1354,322,0,,
314186305,https://twitter.com/FoxNews/status/821864914574868480,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24870608,""following_count"":262,""like_count"":null,""post_count"":624548,""views_count"":null,""comment_count"":null,""share_count"":null}",".@krauthammer on #ChelseaManning: ""A generation ago someone who did that on that scale would've been hanged."" #SpecialReport https://t.co/ZJTFluM19x", ,no longer populated,,2017-01-18T23:40:39.000Z,post data removed,,1190,355,172,0,,
